"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,1.97297374003771,9.75691967054368
2001-01-02 12:00:00,2001,1,2,NA,2.60335849194849,10.7175200291284
2001-01-03 12:00:00,2001,1,3,NA,1.03089056820124,8.17996692148905
2001-01-04 12:00:00,2001,1,4,NA,3.95474537157788,11.5569866038692
2001-01-05 12:00:00,2001,1,5,NA,7.34797665891774,13.1625890984659
2001-01-06 12:00:00,2001,1,6,NA,5.87720744121018,12.162078918205
2001-01-07 12:00:00,2001,1,7,NA,8.48018609065189,12.6522044851509
2001-01-08 12:00:00,2001,1,8,NA,6.653219089204,13.0198608939464
2001-01-09 12:00:00,2001,1,9,NA,5.11213696913983,10.2409968930215
2001-01-10 12:00:00,2001,1,10,NA,8.39617366711638,11.3520290774427
2001-01-11 12:00:00,2001,1,11,NA,7.70991963289215,10.7398040723622
2001-01-12 12:00:00,2001,1,12,NA,8.44552071481643,15.4330213695448
2001-01-13 12:00:00,2001,1,13,NA,9.54027738980938,18.1659482639705
2001-01-14 12:00:00,2001,1,14,NA,6.95088521030746,8.84653256546466
2001-01-15 12:00:00,2001,1,15,NA,7.77833622443578,8.82787121987201
2001-01-16 12:00:00,2001,1,16,NA,5.5488744920483,7.96936727648171
2001-01-17 12:00:00,2001,1,17,NA,4.70900014590975,7.99695974702939
2001-01-18 12:00:00,2001,1,18,NA,-0.497175492840541,1.28535385197731
2001-01-19 12:00:00,2001,1,19,NA,-0.630507634177603,3.88530867813291
2001-01-20 12:00:00,2001,1,20,NA,-7.28392902059088,-0.999057543596085
2001-01-21 12:00:00,2001,1,21,NA,-12.2582044854424,-2.70978982998188
2001-01-22 12:00:00,2001,1,22,NA,-10.1575324165444,-0.146843777981401
2001-01-23 12:00:00,2001,1,23,NA,-5.0798800211675,2.45979257145099
2001-01-24 12:00:00,2001,1,24,NA,-2.90052914542464,2.85080521522977
2001-01-25 12:00:00,2001,1,25,NA,-5.38101751363231,1.3893367594929
2001-01-26 12:00:00,2001,1,26,NA,-1.75199245686379,5.98361322432199
2001-01-27 12:00:00,2001,1,27,NA,-2.58664478350734,6.11226073542095
2001-01-28 12:00:00,2001,1,28,NA,1.6484576918995,7.17955146360306
2001-01-29 12:00:00,2001,1,29,NA,4.85665049704023,7.79350163066197
2001-01-30 12:00:00,2001,1,30,NA,3.2492672871158,10.9583067269508
2001-01-31 12:00:00,2001,1,31,NA,2.566569451079,13.3900789689941
2001-02-01 12:00:00,2001,2,1,NA,6.5250007099983,15.9483639091976
2001-02-02 12:00:00,2001,2,2,NA,9.7714399018086,19.2271777619583
2001-02-03 12:00:00,2001,2,3,NA,7.91319838253105,16.9710460761398
2001-02-04 12:00:00,2001,2,4,NA,10.090348102388,12.1883290063968
2001-02-05 12:00:00,2001,2,5,NA,6.86730070396157,8.95136792405837
2001-02-06 12:00:00,2001,2,6,NA,5.89178873803502,9.86958619231836
2001-02-07 12:00:00,2001,2,7,NA,1.55224475091173,7.21080422334626
2001-02-08 12:00:00,2001,2,8,NA,0.994159982418686,7.71658745071816
2001-02-09 12:00:00,2001,2,9,NA,5.66626961363345,14.2687052993222
2001-02-10 12:00:00,2001,2,10,NA,4.8632780386924,13.3388533027585
2001-02-11 12:00:00,2001,2,11,NA,2.08157381834208,5.19909446524847
2001-02-12 12:00:00,2001,2,12,NA,-2.49701162600622,1.77333879835291
2001-02-13 12:00:00,2001,2,13,NA,-1.39881571132147,1.12287676448593
2001-02-14 12:00:00,2001,2,14,NA,0.0172912111612689,2.11527211517007
2001-02-15 12:00:00,2001,2,15,NA,-1.77579972014229,0.302628999781597
2001-02-16 12:00:00,2001,2,16,NA,0.951562287465872,3.67180788878602
2001-02-17 12:00:00,2001,2,17,NA,-4.41578576098759,-1.40763406881263
2001-02-18 12:00:00,2001,2,18,NA,-4.6360000940313,6.13433993430313
2001-02-19 12:00:00,2001,2,19,NA,-6.7205653755013,1.69480873032813
2001-02-20 12:00:00,2001,2,20,NA,-0.436341023075094,2.89865684190615
2001-02-21 12:00:00,2001,2,21,NA,-1.78325552855523,5.20936365082859
2001-02-22 12:00:00,2001,2,22,NA,-2.41922093633203,6.14643843634987
2001-02-23 12:00:00,2001,2,23,NA,0.959040235143736,7.3377522405161
2001-02-24 12:00:00,2001,2,24,NA,3.28306682505854,7.25699364859784
2001-02-25 12:00:00,2001,2,25,NA,3.24734324824167,8.59074427760533
2001-02-26 12:00:00,2001,2,26,NA,4.7968746703471,9.72447168950037
2001-02-27 12:00:00,2001,2,27,NA,2.80978272261674,10.0995501873663
2001-02-28 12:00:00,2001,2,28,NA,-4.67589441301696,0.337837124234339
2001-03-01 12:00:00,2001,3,1,NA,-3.19924511638087,0.995515192065036
2001-03-02 12:00:00,2001,3,2,NA,-7.37991324430183,-0.153082739215611
2001-03-03 12:00:00,2001,3,3,NA,-2.01809351168906,5.6136422452125
2001-03-04 12:00:00,2001,3,4,NA,-0.78859826303485,6.12171524202742
2001-03-05 12:00:00,2001,3,5,NA,-6.02458214866785,3.36591422989883
2001-03-06 12:00:00,2001,3,6,NA,1.3710216973338,6.72620354466583
2001-03-07 12:00:00,2001,3,7,NA,3.17176023420352,7.01932858497644
2001-03-08 12:00:00,2001,3,8,NA,2.22773960981838,9.11627504421217
2001-03-09 12:00:00,2001,3,9,NA,1.52795486670023,9.5803205334795
2001-03-10 12:00:00,2001,3,10,NA,2.55754423088501,9.65899995721079
2001-03-11 12:00:00,2001,3,11,NA,4.67454472285418,14.2568389600167
2001-03-12 12:00:00,2001,3,12,NA,3.98144671220101,15.9245877595169
2001-03-13 12:00:00,2001,3,13,NA,0.667967879161629,12.9802931525529
2001-03-14 12:00:00,2001,3,14,NA,3.11910747469866,10.2205632010244
2001-03-15 12:00:00,2001,3,15,NA,1.41002622437023,10.6048756567967
2001-03-16 12:00:00,2001,3,16,NA,4.08954726015053,10.3897139420622
2001-03-17 12:00:00,2001,3,17,NA,1.00575110277836,9.14071862226058
2001-03-18 12:00:00,2001,3,18,NA,-1.2601379320756,10.971413516867
2001-03-19 12:00:00,2001,3,19,NA,0.9867607020816,18.1987199716091
2001-03-20 12:00:00,2001,3,20,NA,3.33046897908213,12.3618367592516
2001-03-21 12:00:00,2001,3,21,NA,2.13255367288782,12.2023303125645
2001-03-22 12:00:00,2001,3,22,NA,1.21298074326187,10.9729630575972
2001-03-23 12:00:00,2001,3,23,NA,-3.1770727130787,7.95856266598617
2001-03-24 12:00:00,2001,3,24,NA,2.07652977441828,7.84156632013357
2001-03-25 12:00:00,2001,3,25,NA,-1.14271838753221,10.3847130361134
2001-03-26 12:00:00,2001,3,26,NA,-4.04404515266003,12.4009249957379
2001-03-27 12:00:00,2001,3,27,NA,-0.674628387980343,13.3492677455547
2001-03-28 12:00:00,2001,3,28,NA,3.58913848586161,14.7336076176373
2001-03-29 12:00:00,2001,3,29,NA,1.97486857484756,18.9485716596683
2001-03-30 12:00:00,2001,3,30,NA,4.03269813958603,15.9538656921758
2001-03-31 12:00:00,2001,3,31,NA,6.23096370574208,19.9020720396316
2001-04-01 12:00:00,2001,4,1,NA,9.89268138490496,20.9650558571221
2001-04-02 12:00:00,2001,4,2,NA,6.68295811580156,20.1753086424057
2001-04-03 12:00:00,2001,4,3,NA,5.04167976634729,25.3370788028634
2001-04-04 12:00:00,2001,4,4,NA,2.32967536252546,22.7404220215961
2001-04-05 12:00:00,2001,4,5,NA,7.37906478178414,18.5571379341702
2001-04-06 12:00:00,2001,4,6,NA,1.53816416386509,12.0704015648345
2001-04-07 12:00:00,2001,4,7,NA,2.94625460818629,12.3771171822512
2001-04-08 12:00:00,2001,4,8,NA,-0.539170404444926,11.5017229718649
2001-04-09 12:00:00,2001,4,9,NA,-3.27731819622338,12.9241694620134
2001-04-10 12:00:00,2001,4,10,NA,-3.45915039074815,14.1864855682373
2001-04-11 12:00:00,2001,4,11,NA,4.33449833041329,11.011257055037
2001-04-12 12:00:00,2001,4,12,NA,2.52495899323589,9.89265260442279
2001-04-13 12:00:00,2001,4,13,NA,0.326163745124925,5.53574072273098
2001-04-14 12:00:00,2001,4,14,NA,2.01472345202705,8.30533272895309
2001-04-15 12:00:00,2001,4,15,NA,7.2435244924353,11.6946511464717
2001-04-16 12:00:00,2001,4,16,NA,4.90858256534646,12.0690856687971
2001-04-17 12:00:00,2001,4,17,NA,-1.87733775854442,15.771464675101
2001-04-18 12:00:00,2001,4,18,NA,0.556319433373734,13.9799109948284
2001-04-19 12:00:00,2001,4,19,NA,0.432814188385177,10.2063358176358
2001-04-20 12:00:00,2001,4,20,NA,-0.139809121094522,14.2298088042718
2001-04-21 12:00:00,2001,4,21,NA,5.07050770910166,16.3581104695815
2001-04-22 12:00:00,2001,4,22,NA,-3.03243929592664,17.4731224758235
2001-04-23 12:00:00,2001,4,23,NA,2.8046905326173,17.7973934720377
2001-04-24 12:00:00,2001,4,24,NA,6.16443117557636,8.6575797765302
2001-04-25 12:00:00,2001,4,25,NA,5.87643730858539,9.12012682040873
2001-04-26 12:00:00,2001,4,26,NA,3.33481606446473,14.2581141450265
2001-04-27 12:00:00,2001,4,27,NA,4.42880319237584,10.7439240256353
2001-04-28 12:00:00,2001,4,28,NA,4.92503380781834,11.0027425421894
2001-04-29 12:00:00,2001,4,29,NA,4.18588857252851,11.5723606279897
2001-04-30 12:00:00,2001,4,30,NA,4.58218537002902,8.36943211059342
2001-05-01 12:00:00,2001,5,1,NA,1.90795461396569,11.9817984664122
2001-05-02 12:00:00,2001,5,2,NA,2.3572027535365,15.7705832750504
2001-05-03 12:00:00,2001,5,3,NA,6.5356602656308,14.4223285288121
2001-05-04 12:00:00,2001,5,4,NA,7.36028807246705,11.0067886273901
2001-05-05 12:00:00,2001,5,5,NA,3.82916590958424,11.8972176956901
2001-05-06 12:00:00,2001,5,6,NA,1.17312191071333,15.8040012712052
2001-05-07 12:00:00,2001,5,7,NA,1.21216150246787,15.300064519163
2001-05-08 12:00:00,2001,5,8,NA,-0.149405460692737,18.1401056452495
2001-05-09 12:00:00,2001,5,9,NA,2.59142065317833,22.3455933815733
2001-05-10 12:00:00,2001,5,10,NA,13.3131941701647,23.3832683039799
2001-05-11 12:00:00,2001,5,11,NA,10.7970024444262,23.7117154854145
2001-05-12 12:00:00,2001,5,12,NA,15.1617154977543,27.0912879856201
2001-05-13 12:00:00,2001,5,13,NA,12.6828820412194,28.4918194601943
2001-05-14 12:00:00,2001,5,14,NA,13.2277653304478,30.8450413151621
2001-05-15 12:00:00,2001,5,15,NA,14.4998215506741,27.132154018334
2001-05-16 12:00:00,2001,5,16,NA,13.334049220746,25.7437875818808
2001-05-17 12:00:00,2001,5,17,NA,7.86309317166645,23.9416843252125
2001-05-18 12:00:00,2001,5,18,NA,6.6250434719324,22.2871922064022
2001-05-19 12:00:00,2001,5,19,NA,7.60758473864325,12.5439357005903
2001-05-20 12:00:00,2001,5,20,NA,6.47342266265182,15.6701896270564
2001-05-21 12:00:00,2001,5,21,NA,4.97890851165643,18.8020282413655
2001-05-22 12:00:00,2001,5,22,NA,5.77651449766394,24.3887163943937
2001-05-23 12:00:00,2001,5,23,NA,8.13371779813227,25.0017766787563
2001-05-24 12:00:00,2001,5,24,NA,12.568275223352,29.9384833774105
2001-05-25 12:00:00,2001,5,25,NA,15.3186130982068,27.2261830622701
2001-05-26 12:00:00,2001,5,26,NA,14.0780805496816,22.6407495307016
2001-05-27 12:00:00,2001,5,27,NA,12.8314034671911,21.9953008353822
2001-05-28 12:00:00,2001,5,28,NA,9.4189616839767,21.2706021021388
2001-05-29 12:00:00,2001,5,29,NA,12.2728880636074,21.1866338451052
2001-05-30 12:00:00,2001,5,30,NA,10.7977966159628,28.022537294297
2001-05-31 12:00:00,2001,5,31,NA,16.499943101079,23.0978398959263
2001-06-01 12:00:00,2001,6,1,NA,16.4618930816955,23.499816449864
2001-06-02 12:00:00,2001,6,2,NA,11.2928430549842,26.5107946606311
2001-06-03 12:00:00,2001,6,3,NA,11.181894061861,29.5098717375056
2001-06-04 12:00:00,2001,6,4,NA,12.8241197152786,30.1214200981517
2001-06-05 12:00:00,2001,6,5,NA,10.2880241002651,20.1005824295091
2001-06-06 12:00:00,2001,6,6,NA,14.6920586746982,25.6891999549753
2001-06-07 12:00:00,2001,6,7,NA,11.9282340736677,25.3762544759669
2001-06-08 12:00:00,2001,6,8,NA,7.38448170148382,27.7109263747535
2001-06-09 12:00:00,2001,6,9,NA,6.78183089831404,26.1207430764653
2001-06-10 12:00:00,2001,6,10,NA,12.3571288679507,27.0383492841988
2001-06-11 12:00:00,2001,6,11,NA,15.9248604240488,25.1253543755959
2001-06-12 12:00:00,2001,6,12,NA,10.8564083931518,26.8802174507681
2001-06-13 12:00:00,2001,6,13,NA,12.7397054220656,24.6771506195552
2001-06-14 12:00:00,2001,6,14,NA,17.0201287108536,23.0852058805962
2001-06-15 12:00:00,2001,6,15,NA,18.0509300092187,23.9415370483874
2001-06-16 12:00:00,2001,6,16,NA,15.810757504493,26.2160880817577
2001-06-17 12:00:00,2001,6,17,NA,16.5366416639766,29.6558141235465
2001-06-18 12:00:00,2001,6,18,NA,13.0656031470225,29.3779937167744
2001-06-19 12:00:00,2001,6,19,NA,14.8812566574596,23.2123151504127
2001-06-20 12:00:00,2001,6,20,NA,9.51556368681741,25.6382569211676
2001-06-21 12:00:00,2001,6,21,NA,14.3753871965713,24.1569755155416
2001-06-22 12:00:00,2001,6,22,NA,10.3737657485344,24.010439067248
2001-06-23 12:00:00,2001,6,23,NA,14.7834089715917,29.823218744677
2001-06-24 12:00:00,2001,6,24,NA,19.9793447562033,29.4175719100581
2001-06-25 12:00:00,2001,6,25,NA,20.1478834967172,34.3812441253513
2001-06-26 12:00:00,2001,6,26,NA,23.1611573493183,31.7444916399158
2001-06-27 12:00:00,2001,6,27,NA,13.7281364681444,30.7170549883241
2001-06-28 12:00:00,2001,6,28,NA,13.1103807435496,30.0741240018127
2001-06-29 12:00:00,2001,6,29,NA,16.9775033710284,33.8116387158598
2001-06-30 12:00:00,2001,6,30,NA,15.7091172088727,25.4336852000879
2001-07-01 12:00:00,2001,7,1,NA,23.1350893216789,28.027363522276
2001-07-02 12:00:00,2001,7,2,NA,22.9857149646785,30.6636142366655
2001-07-03 12:00:00,2001,7,3,NA,21.2301346307251,28.6245363980398
2001-07-04 12:00:00,2001,7,4,NA,21.0863543339565,27.1909361414105
2001-07-05 12:00:00,2001,7,5,NA,19.5182112709784,23.7958600805327
2001-07-06 12:00:00,2001,7,6,NA,17.9499327071809,24.6830649605851
2001-07-07 12:00:00,2001,7,7,NA,15.7374639238397,34.4977992882917
2001-07-08 12:00:00,2001,7,8,NA,17.9324161939183,32.4900758516467
2001-07-09 12:00:00,2001,7,9,NA,12.4312468099927,31.3767910702791
2001-07-10 12:00:00,2001,7,10,NA,10.7965405043488,29.5682103938867
2001-07-11 12:00:00,2001,7,11,NA,14.4819636557329,35.1106636905247
2001-07-12 12:00:00,2001,7,12,NA,16.4409268354484,24.4860017516287
2001-07-13 12:00:00,2001,7,13,NA,15.5421097704471,22.1352451119297
2001-07-14 12:00:00,2001,7,14,NA,16.1263787559375,22.7195140974201
2001-07-15 12:00:00,2001,7,15,NA,19.4139947379238,25.5524658925078
2001-07-16 12:00:00,2001,7,16,NA,14.8438530699855,27.0694896849049
2001-07-17 12:00:00,2001,7,17,NA,17.6441543989812,22.4601952457047
2001-07-18 12:00:00,2001,7,18,NA,13.6369011785062,23.4805212669681
2001-07-19 12:00:00,2001,7,19,NA,15.2285796560573,24.3835671345134
2001-07-20 12:00:00,2001,7,20,NA,15.6434169908988,23.7429774554365
2001-07-21 12:00:00,2001,7,21,NA,13.4930242172734,23.8453523324006
2001-07-22 12:00:00,2001,7,22,NA,17.0968298917718,21.30697425607
2001-07-23 12:00:00,2001,7,23,NA,14.4382719928983,24.8767322559479
2001-07-24 12:00:00,2001,7,24,NA,19.0447705573691,26.2637836201545
2001-07-25 12:00:00,2001,7,25,NA,17.2683083223486,24.360641119166
2001-07-26 12:00:00,2001,7,26,NA,15.420339913544,24.7859988435151
2001-07-27 12:00:00,2001,7,27,NA,17.8835634684087,24.1553833205332
2001-07-28 12:00:00,2001,7,28,NA,18.1523660410496,25.8925071484088
2001-07-29 12:00:00,2001,7,29,NA,19.4020854529284,26.2885047306378
2001-07-30 12:00:00,2001,7,30,NA,19.2677368743836,27.7986752504149
2001-07-31 12:00:00,2001,7,31,NA,18.5678364696311,26.287634163941
2001-08-01 12:00:00,2001,8,1,NA,12.6894352658203,28.6647519649278
2001-08-02 12:00:00,2001,8,2,NA,12.700621800587,29.410374567638
2001-08-03 12:00:00,2001,8,3,NA,18.3425911393263,27.7858475021213
2001-08-04 12:00:00,2001,8,4,NA,19.9398963134355,26.0936408412818
2001-08-05 12:00:00,2001,8,5,NA,18.9897365990404,26.2013988164705
2001-08-06 12:00:00,2001,8,6,NA,15.7541165153709,32.4469693419166
2001-08-07 12:00:00,2001,8,7,NA,21.5983868673433,28.2303384887194
2001-08-08 12:00:00,2001,8,8,NA,22.3661216105008,30.0418145453728
2001-08-09 12:00:00,2001,8,9,NA,25.6614164024254,33.4327741192849
2001-08-10 12:00:00,2001,8,10,NA,16.758408122534,34.8125678981812
2001-08-11 12:00:00,2001,8,11,NA,24.2111678596434,37.5903114777765
2001-08-12 12:00:00,2001,8,12,NA,20.1262485623538,38.370913840094
2001-08-13 12:00:00,2001,8,13,NA,17.6062081226661,40.044021938068
2001-08-14 12:00:00,2001,8,14,NA,17.5521577017525,36.4537067636191
2001-08-15 12:00:00,2001,8,15,NA,19.4945916729822,35.3945378471754
2001-08-16 12:00:00,2001,8,16,NA,21.4145196237993,33.851918369368
2001-08-17 12:00:00,2001,8,17,NA,18.0162817996584,33.1534105830198
2001-08-18 12:00:00,2001,8,18,NA,20.0117923352498,31.9845856607551
2001-08-19 12:00:00,2001,8,19,NA,18.4526957067263,27.1691754242928
2001-08-20 12:00:00,2001,8,20,NA,18.7130721086522,29.1589302436678
2001-08-21 12:00:00,2001,8,21,NA,17.9227492219433,34.8664418206153
2001-08-22 12:00:00,2001,8,22,NA,17.8945070298335,36.5933340455468
2001-08-23 12:00:00,2001,8,23,NA,17.433006000977,27.4164248692574
2001-08-24 12:00:00,2001,8,24,NA,19.1416427581061,23.6723735025289
