"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,4.21777474092161,11.0083084875225
2001-01-02 12:00:00,2001,1,2,NA,4.65006627525656,11.5552319048043
2001-01-03 12:00:00,2001,1,3,NA,3.02207970712187,9.05538196861036
2001-01-04 12:00:00,2001,1,4,NA,5.9492237543476,12.4139347365815
2001-01-05 12:00:00,2001,1,5,NA,9.19646806771962,14.1535547328233
2001-01-06 12:00:00,2001,1,6,NA,7.78609424991749,13.0844582744263
2001-01-07 12:00:00,2001,1,7,NA,10.2289117208933,13.7309031315545
2001-01-08 12:00:00,2001,1,8,NA,8.57176197658081,13.9298197807331
2001-01-09 12:00:00,2001,1,9,NA,6.91844680723356,11.2697561082667
2001-01-10 12:00:00,2001,1,10,NA,10.0642209737975,12.5316782807879
2001-01-11 12:00:00,2001,1,11,NA,9.39429694815279,11.9223812971822
2001-01-12 12:00:00,2001,1,12,NA,10.4202382019957,16.3517174217225
2001-01-13 12:00:00,2001,1,13,NA,11.657174647069,18.9766949104208
2001-01-14 12:00:00,2001,1,14,NA,8.55946576238764,10.2081680423794
2001-01-15 12:00:00,2001,1,15,NA,9.34003291032438,10.2878687814525
2001-01-16 12:00:00,2001,1,16,NA,7.26920704335736,9.33122888757354
2001-01-17 12:00:00,2001,1,17,NA,6.53632724838692,9.3207147003697
2001-01-18 12:00:00,2001,1,18,NA,1.25617501683691,2.7596563696944
2001-01-19 12:00:00,2001,1,19,NA,1.36874306251854,5.19726015824452
2001-01-20 12:00:00,2001,1,20,NA,-5.0901629924815,0.208201032027265
2001-01-21 12:00:00,2001,1,21,NA,-9.82317863957182,-1.6484002680073
2001-01-22 12:00:00,2001,1,22,NA,-7.61663027754583,0.908923771840618
2001-01-23 12:00:00,2001,1,23,NA,-2.66473693428825,3.74573203090657
2001-01-24 12:00:00,2001,1,24,NA,-0.555910228306246,4.31513537817477
2001-01-25 12:00:00,2001,1,25,NA,-2.90525917345991,2.8331428090025
2001-01-26 12:00:00,2001,1,26,NA,0.833829548056094,7.43001479426838
2001-01-27 12:00:00,2001,1,27,NA,0.130677139930487,7.54116054727498
2001-01-28 12:00:00,2001,1,28,NA,4.19712096607072,8.89174216006625
2001-01-29 12:00:00,2001,1,29,NA,7.29216520348435,9.73340230478744
2001-01-30 12:00:00,2001,1,30,NA,6.07275510816815,12.6240199706714
2001-01-31 12:00:00,2001,1,31,NA,5.60894414150322,14.9492104014902
2001-02-01 12:00:00,2001,2,1,NA,9.60323211222552,17.5817581616576
2001-02-02 12:00:00,2001,2,2,NA,12.797253433295,21.7625885802597
2001-02-03 12:00:00,2001,2,3,NA,10.9763941679201,19.5727084185714
2001-02-04 12:00:00,2001,2,4,NA,13.0247312563856,15.0181375308992
2001-02-05 12:00:00,2001,2,5,NA,9.84387606718773,11.833312662334
2001-02-06 12:00:00,2001,2,6,NA,8.9710011862332,12.7375122406214
2001-02-07 12:00:00,2001,2,7,NA,4.71704607460213,10.07534486283
2001-02-08 12:00:00,2001,2,8,NA,4.21470173638289,10.60047129795
2001-02-09 12:00:00,2001,2,9,NA,8.96657541946811,17.1400840037303
2001-02-10 12:00:00,2001,2,10,NA,8.20111402188025,16.2314311095606
2001-02-11 12:00:00,2001,2,11,NA,5.33156589409244,8.22901092961124
2001-02-12 12:00:00,2001,2,12,NA,0.77530019761266,4.82049083502202
2001-02-13 12:00:00,2001,2,13,NA,1.83932271539596,4.23311318795871
2001-02-14 12:00:00,2001,2,14,NA,3.25254683065657,5.24595310517017
2001-02-15 12:00:00,2001,2,15,NA,1.45836239351628,3.4400501457786
2001-02-16 12:00:00,2001,2,16,NA,4.19964376334463,6.78930221936054
2001-02-17 12:00:00,2001,2,17,NA,-1.14197911636354,1.66703903700849
2001-02-18 12:00:00,2001,2,18,NA,-1.21572356343379,9.03492447154881
2001-02-19 12:00:00,2001,2,19,NA,-3.35116426839242,4.60869335807854
2001-02-20 12:00:00,2001,2,20,NA,2.78007397828371,5.91856156825275
2001-02-21 12:00:00,2001,2,21,NA,1.48962007684333,8.1170170680235
2001-02-22 12:00:00,2001,2,22,NA,0.869443387039762,8.9742537087135
2001-02-23 12:00:00,2001,2,23,NA,4.14157163867649,10.1999582603266
2001-02-24 12:00:00,2001,2,24,NA,6.37228206908539,10.1336468861998
2001-02-25 12:00:00,2001,2,25,NA,6.32098223620233,11.3975440364488
2001-02-26 12:00:00,2001,2,26,NA,7.81057266172157,12.499787893207
2001-02-27 12:00:00,2001,2,27,NA,5.84324117985255,12.7582525328021
2001-02-28 12:00:00,2001,2,28,NA,-1.75818037489275,3.01056763189783
2001-03-01 12:00:00,2001,3,1,NA,-0.345117912079958,3.62581938840539
2001-03-02 12:00:00,2001,3,2,NA,-4.63020714935131,2.07447499589664
2001-03-03 12:00:00,2001,3,3,NA,0.699744682587261,7.76015888796329
2001-03-04 12:00:00,2001,3,4,NA,1.83827566634562,8.24368819701169
2001-03-05 12:00:00,2001,3,5,NA,-3.34631247892465,5.31895050844324
2001-03-06 12:00:00,2001,3,6,NA,3.81015068708393,8.79937255992337
2001-03-07 12:00:00,2001,3,7,NA,5.51288232942991,9.07059552048689
2001-03-08 12:00:00,2001,3,8,NA,4.62945526791218,10.9867043878054
2001-03-09 12:00:00,2001,3,9,NA,3.88690801311798,11.373499281132
2001-03-10 12:00:00,2001,3,10,NA,4.85118757040708,11.3982723017872
2001-03-11 12:00:00,2001,3,11,NA,6.99411782397211,15.8523282068823
2001-03-12 12:00:00,2001,3,12,NA,6.30303270182849,17.4021396318268
2001-03-13 12:00:00,2001,3,13,NA,2.96015784158642,14.3738113923001
2001-03-14 12:00:00,2001,3,14,NA,5.18396264462117,11.7310473760013
2001-03-15 12:00:00,2001,3,15,NA,3.48974736204023,11.993751785458
2001-03-16 12:00:00,2001,3,16,NA,6.01024084179657,11.835068303096
2001-03-17 12:00:00,2001,3,17,NA,2.92316756012683,10.4915498546138
2001-03-18 12:00:00,2001,3,18,NA,0.771219274090182,12.1154968301574
2001-03-19 12:00:00,2001,3,19,NA,3.22272517092845,19.0502534640166
2001-03-20 12:00:00,2001,3,20,NA,5.18371989077464,13.5128555784233
2001-03-21 12:00:00,2001,3,21,NA,3.98823518868728,13.2722543408188
2001-03-22 12:00:00,2001,3,22,NA,2.9950993453974,12.0421995720529
2001-03-23 12:00:00,2001,3,23,NA,-1.38343892871247,8.94629704586479
2001-03-24 12:00:00,2001,3,24,NA,3.6306558036174,9.00293469371697
2001-03-25 12:00:00,2001,3,25,NA,0.621717365193175,11.2738608313605
2001-03-26 12:00:00,2001,3,26,NA,-2.10708427434801,13.0594494330086
2001-03-27 12:00:00,2001,3,27,NA,1.10184525245536,14.1138435265004
2001-03-28 12:00:00,2001,3,28,NA,5.24116895151228,15.5717027331234
2001-03-29 12:00:00,2001,3,29,NA,3.81704718632386,19.5489565588087
2001-03-30 12:00:00,2001,3,30,NA,5.65169512558419,16.7330816317671
2001-03-31 12:00:00,2001,3,31,NA,7.92250547461718,20.5674538125796
2001-04-01 12:00:00,2001,4,1,NA,11.4646120670451,21.7116702500678
2001-04-02 12:00:00,2001,4,2,NA,8.46499525840278,20.7309784500309
2001-04-03 12:00:00,2001,4,3,NA,7.07082386500216,25.61263416906
2001-04-04 12:00:00,2001,4,4,NA,4.35977185036524,22.9844775775662
2001-04-05 12:00:00,2001,4,5,NA,9.00591894755067,19.1761981712733
2001-04-06 12:00:00,2001,4,6,NA,3.12285964968539,12.7055423368133
2001-04-07 12:00:00,2001,4,7,NA,4.46400435785681,13.0551347569469
2001-04-08 12:00:00,2001,4,8,NA,1.08778443046897,12.04832545529
2001-04-09 12:00:00,2001,4,9,NA,-1.49097155986187,13.2908787811376
2001-04-10 12:00:00,2001,4,10,NA,-1.60045687289444,14.4619050019581
2001-04-11 12:00:00,2001,4,11,NA,5.68548871589766,11.776844691926
2001-04-12 12:00:00,2001,4,12,NA,3.91315194259736,10.6047605387118
2001-04-13 12:00:00,2001,4,13,NA,1.60770291107952,6.33933280795026
2001-04-14 12:00:00,2001,4,14,NA,3.33760567714767,9.05336934454422
2001-04-15 12:00:00,2001,4,15,NA,8.47957916235978,12.5161098445794
2001-04-16 12:00:00,2001,4,16,NA,6.25883919171538,12.7635935913315
2001-04-17 12:00:00,2001,4,17,NA,-0.0689454415532307,15.9956186899752
2001-04-18 12:00:00,2001,4,18,NA,2.16210729034841,14.3949538952499
2001-04-19 12:00:00,2001,4,19,NA,1.87320058674687,10.775564101911
2001-04-20 12:00:00,2001,4,20,NA,1.47953417430922,14.6093604735983
2001-04-21 12:00:00,2001,4,21,NA,6.55658937697656,16.8606972625257
2001-04-22 12:00:00,2001,4,22,NA,-1.14770648298707,17.5673216909298
2001-04-23 12:00:00,2001,4,23,NA,4.46494262341044,18.1068239047982
2001-04-24 12:00:00,2001,4,24,NA,7.26172448199974,9.52120327459182
2001-04-25 12:00:00,2001,4,25,NA,7.00454845809222,9.94464739888457
2001-04-26 12:00:00,2001,4,26,NA,4.79041338130187,14.7473409793787
2001-04-27 12:00:00,2001,4,27,NA,5.6655009117888,11.4447172374703
2001-04-28 12:00:00,2001,4,28,NA,6.17188802597157,11.6865172493372
2001-04-29 12:00:00,2001,4,29,NA,5.48617711581283,12.1963070751968
2001-04-30 12:00:00,2001,4,30,NA,5.71797972504193,9.15194373954239
2001-05-01 12:00:00,2001,5,1,NA,3.32021114195527,12.4823807012777
2001-05-02 12:00:00,2001,5,2,NA,3.76888361572232,16.2742319119077
2001-05-03 12:00:00,2001,5,3,NA,7.76840418210702,15.100361032546
2001-05-04 12:00:00,2001,5,4,NA,8.43339809780837,11.8403543002768
2001-05-05 12:00:00,2001,5,5,NA,5.05713015309921,12.5722776424147
2001-05-06 12:00:00,2001,5,6,NA,2.63194587273227,16.2449960625739
2001-05-07 12:00:00,2001,5,7,NA,2.67166837025152,15.7376138961942
2001-05-08 12:00:00,2001,5,8,NA,1.39070451275981,18.494729193461
2001-05-09 12:00:00,2001,5,9,NA,4.16720721474522,22.6626542610843
2001-05-10 12:00:00,2001,5,10,NA,14.600496208285,23.9873611260588
2001-05-11 12:00:00,2001,5,11,NA,12.1708166172326,24.2282739487787
2001-05-12 12:00:00,2001,5,12,NA,16.5162991868957,27.6264819226134
2001-05-13 12:00:00,2001,5,13,NA,14.1610137301365,28.9032944585118
2001-05-14 12:00:00,2001,5,14,NA,14.7684450729834,31.1942182492395
2001-05-15 12:00:00,2001,5,15,NA,15.8945612876722,27.6279387327481
