"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,0.849976400892805,8.23159692239654
2001-01-02 12:00:00,2001,1,2,NA,1.28311415715943,9.17034322622546
2001-01-03 12:00:00,2001,1,3,NA,-0.318682267730245,6.64895528463396
2001-01-04 12:00:00,2001,1,4,NA,2.61756554753778,10.0020846790581
2001-01-05 12:00:00,2001,1,5,NA,5.98049618945502,11.6283140886558
2001-01-06 12:00:00,2001,1,6,NA,4.50601012061711,10.6238280613598
2001-01-07 12:00:00,2001,1,7,NA,7.10399461114362,11.1133936079248
2001-01-08 12:00:00,2001,1,8,NA,5.29760943799408,11.4572100146083
2001-01-09 12:00:00,2001,1,9,NA,3.71270255105189,8.72136609884318
2001-01-10 12:00:00,2001,1,10,NA,6.97988171861852,9.85106211066468
2001-01-11 12:00:00,2001,1,11,NA,6.28906090823498,9.24797864405562
2001-01-12 12:00:00,2001,1,12,NA,7.09718414231925,13.8761745033253
2001-01-13 12:00:00,2001,1,13,NA,8.20697911927463,16.6046472485836
2001-01-14 12:00:00,2001,1,14,NA,5.53388108513775,7.38276248266881
2001-01-15 12:00:00,2001,1,15,NA,6.36066436122913,7.38198988644942
2001-01-16 12:00:00,2001,1,16,NA,4.15967675975285,6.51560035461836
2001-01-17 12:00:00,2001,1,17,NA,3.35147671198148,6.53513992563943
2001-01-18 12:00:00,2001,1,18,NA,-1.87365852637624,-0.131215883953558
2001-01-19 12:00:00,2001,1,19,NA,-1.95707748603767,2.44742156403016
2001-01-20 12:00:00,2001,1,20,NA,-8.56736205954786,-2.44954411880516
2001-01-21 12:00:00,2001,1,21,NA,-13.4524949487752,-4.21730385008431
2001-01-22 12:00:00,2001,1,22,NA,-11.3576164205878,-1.61523511706756
2001-01-23 12:00:00,2001,1,23,NA,-6.30158207140309,1.04719865907872
2001-01-24 12:00:00,2001,1,24,NA,-4.09755955994662,1.44820551852244
2001-01-25 12:00:00,2001,1,25,NA,-6.56472001431877,0.00819770182650048
