"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,2.82518292916403,8.43551472504445
2001-01-02 12:00:00,2001,1,2,NA,3.07086358574205,9.83911939046935
2001-01-03 12:00:00,2001,1,3,NA,1.42368244538382,7.40756816742776
2001-01-04 12:00:00,2001,1,4,NA,4.40838856743026,10.7542202358154
2001-01-05 12:00:00,2001,1,5,NA,7.66518992078603,12.5259782130577
2001-01-06 12:00:00,2001,1,6,NA,6.27086142961534,11.4780415061987
2001-01-07 12:00:00,2001,1,7,NA,8.70914129747803,12.1612155132334
2001-01-08 12:00:00,2001,1,8,NA,7.07164870490082,12.3671294375324
2001-01-09 12:00:00,2001,1,9,NA,5.43572360720457,9.71026941177149
2001-01-10 12:00:00,2001,1,10,NA,8.54024268749167,11.0274560918652
2001-01-11 12:00:00,2001,1,11,NA,7.89354491142022,10.4018343943597
2001-01-12 12:00:00,2001,1,12,NA,8.97066322186345,14.7792635237894
2001-01-13 12:00:00,2001,1,13,NA,10.1938550820814,17.4091005960876
2001-01-14 12:00:00,2001,1,14,NA,7.05452463936844,8.66463163351527
2001-01-15 12:00:00,2001,1,15,NA,7.85154737918305,8.70111578692936
2001-01-16 12:00:00,2001,1,16,NA,5.73662842482272,7.75245447399962
2001-01-17 12:00:00,2001,1,17,NA,4.96732231214279,7.73334777441613
2001-01-18 12:00:00,2001,1,18,NA,-0.345608349597779,1.15165141590092
2001-01-19 12:00:00,2001,1,19,NA,-0.236172933310647,3.53108044357747
2001-01-20 12:00:00,2001,1,20,NA,-6.71446468716789,-1.50728461058451
2001-01-21 12:00:00,2001,1,21,NA,-11.4286369760691,-3.45829843644022
2001-01-22 12:00:00,2001,1,22,NA,-9.33101366246746,-0.873989360926383
2001-01-23 12:00:00,2001,1,23,NA,-4.39710508343636,1.89299950018501
2001-01-24 12:00:00,2001,1,24,NA,-2.3547544839648,2.4357173380637
2001-01-25 12:00:00,2001,1,25,NA,-4.76872226891421,0.920331234772057
2001-01-26 12:00:00,2001,1,26,NA,-1.04705399976664,5.43226723617984
2001-01-27 12:00:00,2001,1,27,NA,-1.79309359325787,5.48010637171785
2001-01-28 12:00:00,2001,1,28,NA,2.19621142885971,6.79830231479361
2001-01-29 12:00:00,2001,1,29,NA,5.17761694660549,7.6412527302443
2001-01-30 12:00:00,2001,1,30,NA,3.96643810573265,10.4089734132501
2001-01-31 12:00:00,2001,1,31,NA,3.57277095224108,12.547543718668
2001-02-01 12:00:00,2001,2,1,NA,7.38851802526998,15.2408521762123
2001-02-02 12:00:00,2001,2,2,NA,11.2289012471382,18.2311913303171
2001-02-03 12:00:00,2001,2,3,NA,9.33763024736164,15.9928550136473
