"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,3.43111727429378,10.3680393997976
2001-01-02 12:00:00,2001,1,2,NA,4.16416410525868,11.3472725844352
2001-01-03 12:00:00,2001,1,3,NA,2.55121067871123,8.89240583468106
2001-01-04 12:00:00,2001,1,4,NA,5.53556144962759,12.2511846280748
2001-01-05 12:00:00,2001,1,5,NA,8.84288857490409,13.9849126685984
2001-01-06 12:00:00,2001,1,6,NA,7.4147038849516,12.983917731598
2001-01-07 12:00:00,2001,1,7,NA,9.93943065033044,13.5941854226164
2001-01-08 12:00:00,2001,1,8,NA,8.2502131904449,13.8656850806952
2001-01-09 12:00:00,2001,1,9,NA,6.6418214873446,11.1953380863298
2001-01-10 12:00:00,2001,1,10,NA,9.82894084505415,12.444021749061
2001-01-11 12:00:00,2001,1,11,NA,9.16191842736809,11.852738061847
2001-01-12 12:00:00,2001,1,12,NA,10.1567985546542,16.3262001262761
2001-01-13 12:00:00,2001,1,13,NA,11.3548645113688,18.9946045116337
2001-01-14 12:00:00,2001,1,14,NA,8.3989871392176,10.0796358203182
2001-01-15 12:00:00,2001,1,15,NA,9.19729060452392,10.1271703367712
2001-01-16 12:00:00,2001,1,16,NA,7.06268095425362,9.20981432417327
2001-01-17 12:00:00,2001,1,17,NA,6.29692340432037,9.19802967073154
2001-01-18 12:00:00,2001,1,18,NA,1.0127840287141,2.59764746607315
2001-01-19 12:00:00,2001,1,19,NA,1.04797424861766,5.06064078786317
2001-01-20 12:00:00,2001,1,20,NA,-5.48437201804002,0.0848418286064074
2001-01-21 12:00:00,2001,1,21,NA,-10.2421754491145,-1.81485796196027
2001-01-22 12:00:00,2001,1,22,NA,-8.11725288996156,0.748984898765145
2001-01-23 12:00:00,2001,1,23,NA,-3.17073161018516,3.50932305417728
2001-01-24 12:00:00,2001,1,24,NA,-1.06588455072458,3.99461421803229
2001-01-25 12:00:00,2001,1,25,NA,-3.49015996949896,2.49369215208637
2001-01-26 12:00:00,2001,1,26,NA,0.201611317652581,7.03874698320242
2001-01-27 12:00:00,2001,1,27,NA,-0.570230248211903,7.11465420965352
2001-01-28 12:00:00,2001,1,28,NA,3.4931953682151,8.3600187744234
2001-01-29 12:00:00,2001,1,29,NA,6.53386679767191,9.1439944182664
2001-01-30 12:00:00,2001,1,30,NA,5.20480879572484,12.0288661531857
2001-01-31 12:00:00,2001,1,31,NA,4.68994290406101,14.2868666649871
2001-02-01 12:00:00,2001,2,1,NA,8.56984318623196,16.9131917856087
2001-02-02 12:00:00,2001,2,2,NA,12.0213186979104,20.3559407928949
2001-02-03 12:00:00,2001,2,3,NA,10.1665262476343,18.0761090868685
2001-02-04 12:00:00,2001,2,4,NA,11.8822993578961,13.7293085310993
2001-02-05 12:00:00,2001,2,5,NA,8.6540292271007,10.4666815631094
2001-02-06 12:00:00,2001,2,6,NA,7.76228112904416,11.2645994450949
2001-02-07 12:00:00,2001,2,7,NA,3.50202688379302,8.48412393747777
2001-02-08 12:00:00,2001,2,8,NA,3.00610691178525,8.87925191523865
2001-02-09 12:00:00,2001,2,9,NA,7.75298512615975,15.3018046932198
2001-02-10 12:00:00,2001,2,10,NA,6.89920483395793,14.3614195141319
2001-02-11 12:00:00,2001,2,11,NA,3.78590195196617,6.48519264817183
2001-02-12 12:00:00,2001,2,12,NA,-0.761878416500856,2.95360104701262
2001-02-13 12:00:00,2001,2,13,NA,0.161858244585252,2.39538386208648
2001-02-14 12:00:00,2001,2,14,NA,1.51455893885885,3.36156811206201
2001-02-15 12:00:00,2001,2,15,NA,-0.314993065475176,1.48823810205822
2001-02-16 12:00:00,2001,2,16,NA,2.38918739010878,4.77633742550321
2001-02-17 12:00:00,2001,2,17,NA,-2.99690475078748,-0.395116450831831
2001-02-18 12:00:00,2001,2,18,NA,-2.81188654664284,6.62499268028477
2001-02-19 12:00:00,2001,2,19,NA,-5.09546828159633,2.26258784131478
2001-02-20 12:00:00,2001,2,20,NA,0.813989020264515,3.71467373127593
2001-02-21 12:00:00,2001,2,21,NA,-0.373314329541493,5.7352194986022
2001-02-22 12:00:00,2001,2,22,NA,-0.985865529696901,6.51492814680416
